Table_num,Table_name,Category_num,Category_desc,Year,Units,Value_added,Imports,Total
6,Away food and beverage dollar,16,Farm share,2000,million 2017 dollars,,,19642.64
6,Away food and beverage dollar,1,Total,2001,million 2017 dollars,348098.86,15865.01,363983.08
6,Away food and beverage dollar,2,Agribusiness,2001,million 2017 dollars,2770.7,458.56,3229.25
6,Away food and beverage dollar,3,Farm production,2001,million 2017 dollars,7349.47,1057.49,8406.96
6,Away food and beverage dollar,4,Food processing,2001,million 2017 dollars,18380,1375.57,19755.57
6,Away food and beverage dollar,5,Packaging,2001,million 2017 dollars,8636.68,2792.23,11428.92
6,Away food and beverage dollar,6,Transportation,2001,million 2017 dollars,5785.49,417.76,6203.25
6,Away food and beverage dollar,7,Wholesale trade,2001,million 2017 dollars,15040.59,-132.89,14907.69
6,Away food and beverage dollar,8,Retail trade,2001,million 2017 dollars,1695.4,29.63,1725.01
6,Away food and beverage dollar,9,Foodservices,2001,million 2017 dollars,244173.29,4350.34,248523.63
6,Away food and beverage dollar,10,Energy,2001,million 2017 dollars,15585.95,4606.19,20192.14
6,Away food and beverage dollar,11,Finance and insurance,2001,million 2017 dollars,12942.46,441.68,13384.15
6,Away food and beverage dollar,12,Advertising,2001,million 2017 dollars,9025.65,370.85,9396.49
6,Away food and beverage dollar,13,Legal and accounting,2001,million 2017 dollars,6506.52,93.94,6600.46
6,Away food and beverage dollar,14,Total food dollar,2001,million 2017 dollars,,,412173.13
6,Away food and beverage dollar,15,Domestic food dollar,2001,million 2017 dollars,,,363983.08
6,Away food and beverage dollar,16,Farm share,2001,million 2017 dollars,,,17541.07
6,Away food and beverage dollar,1,Total,2002,million 2017 dollars,347760.7,15661.97,363434.62
6,Away food and beverage dollar,2,Agribusiness,2002,million 2017 dollars,2521.4,463.07,2984.48
6,Away food and beverage dollar,3,Farm production,2002,million 2017 dollars,7196.27,1072.45,8268.73
6,Away food and beverage dollar,4,Food processing,2002,million 2017 dollars,17896.25,1328.93,19225.18
6,Away food and beverage dollar,5,Packaging,2002,million 2017 dollars,9065.37,2954.4,12019.78
6,Away food and beverage dollar,6,Transportation,2002,million 2017 dollars,5940.53,361.11,6301.65
6,Away food and beverage dollar,7,Wholesale trade,2002,million 2017 dollars,15269.84,-99.23,15170.61
6,Away food and beverage dollar,8,Retail trade,2002,million 2017 dollars,1567.98,28.02,1596
6,Away food and beverage dollar,9,Foodservices,2002,million 2017 dollars,246783.94,3951.54,250735.48
6,Away food and beverage dollar,10,Energy,2002,million 2017 dollars,13107.87,4699.03,17806.91
6,Away food and beverage dollar,11,Finance and insurance,2002,million 2017 dollars,12510.62,507.89,13018.51
6,Away food and beverage dollar,12,Advertising,2002,million 2017 dollars,9174.46,364.98,9539.43
6,Away food and beverage dollar,13,Legal and accounting,2002,million 2017 dollars,6717.32,97.4,6814.72
6,Away food and beverage dollar,14,Total food dollar,2002,million 2017 dollars,,,415954.56
6,Away food and beverage dollar,15,Domestic food dollar,2002,million 2017 dollars,,,363434.63
6,Away food and beverage dollar,16,Farm share,2002,million 2017 dollars,,,17053.62
6,Away food and beverage dollar,1,Total,2003,million 2017 dollars,357664.16,15490.92,373143.18
6,Away food and beverage dollar,2,Agribusiness,2003,million 2017 dollars,2375.02,551.77,2926.78
6,Away food and beverage dollar,3,Farm production,2003,million 2017 dollars,8809.04,1198.73,10007.77
6,Away food and beverage dollar,4,Food processing,2003,million 2017 dollars,18585.62,1498.14,20083.76
6,Away food and beverage dollar,5,Packaging,2003,million 2017 dollars,8461.01,2892.71,11353.71
6,Away food and beverage dollar,6,Transportation,2003,million 2017 dollars,6224.05,375.08,6599.13
6,Away food and beverage dollar,7,Wholesale trade,2003,million 2017 dollars,17483.52,-181.73,17301.79
6,Away food and beverage dollar,8,Retail trade,2003,million 2017 dollars,1849.39,32.01,1881.41
6,Away food and beverage dollar,9,Foodservices,2003,million 2017 dollars,253415.93,3779.05,257194.98
6,Away food and beverage dollar,10,Energy,2003,million 2017 dollars,12400.31,4290.22,16690.55
6,Away food and beverage dollar,11,Finance and insurance,2003,million 2017 dollars,12388.4,506.65,12895.06
6,Away food and beverage dollar,12,Advertising,2003,million 2017 dollars,9133.23,369.48,9502.71
6,Away food and beverage dollar,13,Legal and accounting,2003,million 2017 dollars,6426.47,94.92,6521.4
6,Away food and beverage dollar,14,Total food dollar,2003,million 2017 dollars,,,429550.64
6,Away food and beverage dollar,15,Domestic food dollar,2003,million 2017 dollars,,,373143.18
6,Away food and beverage dollar,16,Farm share,2003,million 2017 dollars,,,19599.42
6,Away food and beverage dollar,1,Total,2004,million 2017 dollars,368073.39,16846.86,384932.1
6,Away food and beverage dollar,2,Agribusiness,2004,million 2017 dollars,2135.45,474.84,2610.28
6,Away food and beverage dollar,3,Farm production,2004,million 2017 dollars,10318.44,1218.46,11536.91
6,Away food and beverage dollar,4,Food processing,2004,million 2017 dollars,18976.61,1691.77,20668.36
6,Away food and beverage dollar,5,Packaging,2004,million 2017 dollars,8390.65,3235.93,11626.59
6,Away food and beverage dollar,6,Transportation,2004,million 2017 dollars,5889.01,388.73,6277.74
6,Away food and beverage dollar,7,Wholesale trade,2004,million 2017 dollars,16960.48,-149.95,16810.53
6,Away food and beverage dollar,8,Retail trade,2004,million 2017 dollars,2150.37,44.22,2194.59
6,Away food and beverage dollar,9,Foodservices,2004,million 2017 dollars,263512.27,4147.11,267659.38
6,Away food and beverage dollar,10,Energy,2004,million 2017 dollars,12476.61,4858.02,17334.63
6,Away food and beverage dollar,11,Finance and insurance,2004,million 2017 dollars,11208.01,497.72,11705.74
6,Away food and beverage dollar,12,Advertising,2004,million 2017 dollars,9681.39,386.19,10067.57
6,Away food and beverage dollar,13,Legal and accounting,2004,million 2017 dollars,6246.93,92.92,6339.85
6,Away food and beverage dollar,14,Total food dollar,2004,million 2017 dollars,,,444489.47
6,Away food and beverage dollar,15,Domestic food dollar,2004,million 2017 dollars,,,384932.09
6,Away food and beverage dollar,16,Farm share,2004,million 2017 dollars,,,20007.25
6,Away food and beverage dollar,1,Total,2005,million 2017 dollars,377219.27,17220.31,394439.58
6,Away food and beverage dollar,2,Agribusiness,2005,million 2017 dollars,1965.87,485.51,2451.37
6,Away food and beverage dollar,3,Farm production,2005,million 2017 dollars,8490.33,1240.08,9730.41
6,Away food and beverage dollar,4,Food processing,2005,million 2017 dollars,18070.37,1616.92,19687.29
6,Away food and beverage dollar,5,Packaging,2005,million 2017 dollars,7902.51,3159.57,11062.08
6,Away food and beverage dollar,6,Transportation,2005,million 2017 dollars,5789.94,390.24,6180.17
6,Away food and beverage dollar,7,Wholesale trade,2005,million 2017 dollars,15068.7,-142.86,14925.84
6,Away food and beverage dollar,8,Retail trade,2005,million 2017 dollars,2152,39.99,2191.99
6,Away food and beverage dollar,9,Foodservices,2005,million 2017 dollars,276790.49,4269.47,281059.96
6,Away food and beverage dollar,10,Energy,2005,million 2017 dollars,12437.88,5157.1,17594.98
6,Away food and beverage dollar,11,Finance and insurance,2005,million 2017 dollars,11770.08,467.34,12237.42
6,Away food and beverage dollar,12,Advertising,2005,million 2017 dollars,10470.91,439.21,10910.11
6,Away food and beverage dollar,13,Legal and accounting,2005,million 2017 dollars,6310.22,97.74,6407.96
6,Away food and beverage dollar,14,Total food dollar,2005,million 2017 dollars,,,456412.34
6,Away food and beverage dollar,15,Domestic food dollar,2005,million 2017 dollars,,,394439.58
6,Away food and beverage dollar,16,Farm share,2005,million 2017 dollars,,,17625.61
6,Away food and beverage dollar,1,Total,2006,million 2017 dollars,385788.56,18198.92,403982.06
6,Away food and beverage dollar,2,Agribusiness,2006,million 2017 dollars,1823,502.21,2325.2
6,Away food and beverage dollar,3,Farm production,2006,million 2017 dollars,8636.81,1449.92,10086.75
6,Away food and beverage dollar,4,Food processing,2006,million 2017 dollars,19005.89,1576.25,20582.14
6,Away food and beverage dollar,5,Packaging,2006,million 2017 dollars,7755.72,3215.7,10971.44
6,Away food and beverage dollar,6,Transportation,2006,million 2017 dollars,6049.47,408,6457.47
6,Away food and beverage dollar,7,Wholesale trade,2006,million 2017 dollars,15727.44,-138.7,15588.74
6,Away food and beverage dollar,8,Retail trade,2006,million 2017 dollars,2598.63,48.09,2646.72
6,Away food and beverage dollar,9,Foodservices,2006,million 2017 dollars,282210.65,4494.69,286705.35
6,Away food and beverage dollar,10,Energy,2006,million 2017 dollars,12189.42,5459.79,17649.2
6,Away food and beverage dollar,11,Finance and insurance,2006,million 2017 dollars,12418.9,594.51,13013.41
6,Away food and beverage dollar,12,Advertising,2006,million 2017 dollars,11151.2,516.87,11668.08
6,Away food and beverage dollar,13,Legal and accounting,2006,million 2017 dollars,6418.63,109.33,6527.95
6,Away food and beverage dollar,14,Total food dollar,2006,million 2017 dollars,,,469571.18
6,Away food and beverage dollar,15,Domestic food dollar,2006,million 2017 dollars,,,403982.07
6,Away food and beverage dollar,16,Farm share,2006,million 2017 dollars,,,18322.64
6,Away food and beverage dollar,1,Total,2007,million 2017 dollars,472314.35,28988.75,500366.13
6,Away food and beverage dollar,2,Agribusiness,2007,million 2017 dollars,2432.61,983.03,3382.99
6,Away food and beverage dollar,3,Farm production,2007,million 2017 dollars,13028.65,2252.9,15289.79
6,Away food and beverage dollar,4,Food processing,2007,million 2017 dollars,27293.4,3169.88,30508.25
6,Away food and beverage dollar,5,Packaging,2007,million 2017 dollars,10458.36,4945.43,15401.28
6,Away food and beverage dollar,6,Transportation,2007,million 2017 dollars,8179.63,673.34,8805.3
6,Away food and beverage dollar,7,Wholesale trade,2007,million 2017 dollars,21694.65,-153.14,21549.66
6,Away food and beverage dollar,8,Retail trade,2007,million 2017 dollars,4375.96,118,4486.87
6,Away food and beverage dollar,9,Foodservices,2007,million 2017 dollars,336837.82,7501.17,344081.35
6,Away food and beverage dollar,10,Energy,2007,million 2017 dollars,15779.12,7693.88,23383.18
6,Away food and beverage dollar,11,Finance and insurance,2007,million 2017 dollars,12980.07,1066.34,13985.69
6,Away food and beverage dollar,12,Advertising,2007,million 2017 dollars,12292.15,750.1,13021.08
6,Away food and beverage dollar,13,Legal and accounting,2007,million 2017 dollars,8534.31,196.76,8731.13
6,Away food and beverage dollar,14,Total food dollar,2007,million 2017 dollars,,,585980.12
6,Away food and beverage dollar,15,Domestic food dollar,2007,million 2017 dollars,,,500366.13
6,Away food and beverage dollar,16,Farm share,2007,million 2017 dollars,,,28273.39
6,Away food and beverage dollar,1,Total,2008,million 2017 dollars,470976.76,23197.64,494183.36
6,Away food and beverage dollar,2,Agribusiness,2008,million 2017 dollars,2828.92,716.4,3545.32
6,Away food and beverage dollar,3,Farm production,2008,million 2017 dollars,11463.87,1876.81,13340.66
6,Away food and beverage dollar,4,Food processing,2008,million 2017 dollars,23397.57,2988.3,26385.86
6,Away food and beverage dollar,5,Packaging,2008,million 2017 dollars,8629.25,4220.91,12850.16
6,Away food and beverage dollar,6,Transportation,2008,million 2017 dollars,7719.97,392.6,8112.57
6,Away food and beverage dollar,7,Wholesale trade,2008,million 2017 dollars,20522.61,-232.51,20290.11
6,Away food and beverage dollar,8,Retail trade,2008,million 2017 dollars,4117.13,70.09,4187.22
6,Away food and beverage dollar,9,Foodservices,2008,million 2017 dollars,340694.59,5583.26,346277.84
6,Away food and beverage dollar,10,Energy,2008,million 2017 dollars,18463.98,6306.24,24770.22
6,Away food and beverage dollar,11,Finance and insurance,2008,million 2017 dollars,11718.04,798.62,12516.66
6,Away food and beverage dollar,12,Advertising,2008,million 2017 dollars,12881.65,621.88,13503.53
6,Away food and beverage dollar,13,Legal and accounting,2008,million 2017 dollars,9107.07,193.06,9300.11
6,Away food and beverage dollar,14,Total food dollar,2008,million 2017 dollars,,,578679.53
6,Away food and beverage dollar,15,Domestic food dollar,2008,million 2017 dollars,,,494183.35
6,Away food and beverage dollar,16,Farm share,2008,million 2017 dollars,,,25750.56
6,Away food and beverage dollar,1,Total,2009,million 2017 dollars,454030.93,19699.74,473550.48
6,Away food and beverage dollar,2,Agribusiness,2009,million 2017 dollars,2926.83,712.94,3639.78
6,Away food and beverage dollar,3,Farm production,2009,million 2017 dollars,10508.54,1763.85,12272.39
6,Away food and beverage dollar,4,Food processing,2009,million 2017 dollars,26077.87,2431.81,28509.68
6,Away food and beverage dollar,5,Packaging,2009,million 2017 dollars,8093.83,3140.88,11234.71
6,Away food and beverage dollar,6,Transportation,2009,million 2017 dollars,7139.52,324.43,7463.97
6,Away food and beverage dollar,7,Wholesale trade,2009,million 2017 dollars,18005.88,-212.57,17793.33
6,Away food and beverage dollar,8,Retail trade,2009,million 2017 dollars,3945.29,61.73,4007.01
6,Away food and beverage dollar,9,Foodservices,2009,million 2017 dollars,326301.89,4626.44,330928.33
6,Away food and beverage dollar,10,Energy,2009,million 2017 dollars,17939.94,5420.82,23360.76
6,Away food and beverage dollar,11,Finance and insurance,2009,million 2017 dollars,12962.7,763.02,13725.73
6,Away food and beverage dollar,12,Advertising,2009,million 2017 dollars,12643.08,601.33,13244.42
6,Away food and beverage dollar,13,Legal and accounting,2009,million 2017 dollars,8838.46,196.13,9034.59
6,Away food and beverage dollar,14,Total food dollar,2009,million 2017 dollars,,,554330.81
6,Away food and beverage dollar,15,Domestic food dollar,2009,million 2017 dollars,,,473550.48
6,Away food and beverage dollar,16,Farm share,2009,million 2017 dollars,,,24490.64
6,Away food and beverage dollar,1,Total,2010,million 2017 dollars,462302.86,20272.3,482521.98
6,Away food and beverage dollar,2,Agribusiness,2010,million 2017 dollars,2669.83,716.79,3386.62
6,Away food and beverage dollar,3,Farm production,2010,million 2017 dollars,9968.17,1650.11,11618.28
6,Away food and beverage dollar,4,Food processing,2010,million 2017 dollars,23360.12,2446.22,25806.33
6,Away food and beverage dollar,5,Packaging,2010,million 2017 dollars,7600.14,3295.91,10896.05
6,Away food and beverage dollar,6,Transportation,2010,million 2017 dollars,6699.93,286.16,6986.09
6,Away food and beverage dollar,7,Wholesale trade,2010,million 2017 dollars,18784.75,-177.91,18606.84
6,Away food and beverage dollar,8,Retail trade,2010,million 2017 dollars,4034.57,74.04,4108.59
6,Away food and beverage dollar,9,Foodservices,2010,million 2017 dollars,335543.41,4956.81,340500.22
6,Away food and beverage dollar,10,Energy,2010,million 2017 dollars,20140.37,5638.83,25779.19
6,Away food and beverage dollar,11,Finance and insurance,2010,million 2017 dollars,12377,678.06,13055.06
6,Away food and beverage dollar,12,Advertising,2010,million 2017 dollars,12587.94,616.36,13204.31
6,Away food and beverage dollar,13,Legal and accounting,2010,million 2017 dollars,8972.12,204.76,9176.86
6,Away food and beverage dollar,14,Total food dollar,2010,million 2017 dollars,,,565840
6,Away food and beverage dollar,15,Domestic food dollar,2010,million 2017 dollars,,,482521.97
